trip_id,driver_id,rider_id,city,pickup_zone,drop_zone,request_time,pickup_time,drop_time,distance_km,fare,status,cancellation_reason
T2958,D182,R1998,Bangalore,Whitefield,Jayanagar,2023-10-02 20:42:00,2023-10-02 20:48:00,2023-10-02 21:33:00,12.4,304,Completed,
T2959,D234,R3018,Mumbai,Andheri,Juhu,2023-10-04 15:05:00,2023-10-04 15:15:00,2023-10-04 15:55:00,14.6,400,Completed,
T2960,D119,R2015,Delhi,Dwarka,Connaught Place,2023-10-29 14:17:00,2023-10-29 14:20:00,2023-10-29 14:46:00,9.1,276,Completed,
T2961,D179,R1884,Delhi,Saket,Connaught Place,2023-10-23 05:42:00,,,0.0,0.0,Cancelled,Driver Not Found
T2962,D260,R2718,Bangalore,Whitefield,Jayanagar,2023-10-04 12:16:00,2023-10-04 12:20:00,2023-10-04 13:43:00,23.1,439,Completed,
T2963,D270,R2590,Delhi,Connaught Place,Vasant Kunj,2023-10-08 17:08:00,2023-10-08 17:14:00,2023-10-08 18:43:00,24.6,615,Completed,
T2964,D158,R4669,Mumbai,Bandra,Andheri,2023-10-19 22:05:00,2023-10-19 22:07:00,2023-10-19 23:33:00,24.4,556,Completed,
T2965,D290,R4554,Mumbai,Colaba,Andheri,2023-10-05 07:35:00,2023-10-05 07:49:00,2023-10-05 08:05:00,5.7,189,Completed,
T2966,D295,R1150,Bangalore,HSR Layout,Indiranagar,2023-10-24 20:41:00,2023-10-24 20:51:00,2023-10-24 21:07:00,4.8,138,Completed,
T2967,D310,R4802,Bangalore,Koramangala,HSR Layout,2023-10-24 21:14:00,2023-10-24 21:23:00,2023-10-24 22:30:00,20.3,408,Completed,
T2968,D203,R2844,Mumbai,Powai,Juhu,2023-10-25 00:59:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2969,D234,R3155,Mumbai,Powai,Colaba,2023-10-18 22:02:00,2023-10-18 22:07:00,2023-10-18 22:28:00,6.5,163,Completed,
T2970,D274,R2113,Mumbai,Andheri,Juhu,2023-10-04 05:45:00,2023-10-04 05:58:00,2023-10-04 07:11:00,19.8,511,Completed,
T2971,D328,R3918,Mumbai,Juhu,Bandra,2023-10-19 22:53:00,2023-10-19 23:05:00,2023-10-20 00:18:00,18.5,403,Completed,
T2972,D276,R2038,Bangalore,Whitefield,HSR Layout,2023-10-03 14:38:00,2023-10-03 14:43:00,2023-10-03 15:32:00,18.7,357,Completed,
T2973,D325,R4060,Bangalore,Koramangala,Whitefield,2023-10-24 12:22:00,2023-10-24 12:36:00,2023-10-24 12:57:00,8.3,224,Completed,
T2974,D209,R3459,Bangalore,Indiranagar,Jayanagar,2023-10-15 07:55:00,2023-10-15 08:03:00,2023-10-15 09:03:00,23.7,452,Completed,
T2975,D114,R3782,Bangalore,HSR Layout,Koramangala,2023-10-12 21:00:00,2023-10-12 21:02:00,2023-10-12 21:39:00,14.2,398,Completed,
T2976,D208,R4929,Bangalore,Whitefield,HSR Layout,2023-10-16 07:38:00,2023-10-16 07:53:00,2023-10-16 08:11:00,6.4,152,Completed,
T2977,D282,R2714,Mumbai,Andheri,Juhu,2023-10-09 13:37:00,,,0.0,0.0,Cancelled,Driver Not Found
T2978,D143,R4394,Bangalore,Koramangala,HSR Layout,2023-10-03 05:21:00,2023-10-03 05:26:00,2023-10-03 06:52:00,24.8,496,Completed,
T2979,D197,R4422,Mumbai,Bandra,Colaba,2023-10-04 17:17:00,2023-10-04 17:24:00,2023-10-04 18:13:00,15.6,309,Completed,
T2980,D236,R2843,Delhi,Vasant Kunj,Dwarka,2023-10-25 10:32:00,2023-10-25 10:38:00,2023-10-25 11:23:00,18.1,467,Completed,
T2981,D300,R2326,Delhi,Saket,Rohini,2023-10-24 12:45:00,2023-10-24 12:51:00,2023-10-24 13:40:00,16.5,443,Completed,
T2982,D318,R4295,Bangalore,Whitefield,Koramangala,2023-10-21 09:33:00,2023-10-21 09:45:00,2023-10-21 10:16:00,10.9,276,Completed,
T2983,D144,R4511,Mumbai,Juhu,Andheri,2023-10-10 02:19:00,2023-10-10 02:27:00,2023-10-10 02:55:00,10.7,292,Completed,
T2984,D245,R3250,Delhi,Connaught Place,Rohini,2023-10-07 20:41:00,2023-10-07 20:53:00,2023-10-07 20:58:00,2.0,87,Completed,
T2985,D276,R2306,Bangalore,Whitefield,Jayanagar,2023-10-08 06:21:00,2023-10-08 06:35:00,2023-10-08 07:03:00,8.2,225,Completed,
T2986,D317,R4072,Bangalore,Jayanagar,HSR Layout,2023-10-10 02:03:00,2023-10-10 02:08:00,2023-10-10 03:33:00,24.5,458,Completed,
T2987,D162,R1284,Delhi,Dwarka,Connaught Place,2023-10-08 16:40:00,2023-10-08 16:53:00,2023-10-08 17:59:00,21.7,413,Completed,
T2988,D193,R2047,Mumbai,Colaba,Bandra,2023-10-25 06:10:00,2023-10-25 06:14:00,2023-10-25 07:11:00,18.8,419,Completed,
T2989,D105,R2602,Bangalore,Koramangala,Indiranagar,2023-10-25 05:26:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2990,D244,R1775,Mumbai,Bandra,Juhu,2023-10-21 10:52:00,2023-10-21 11:02:00,2023-10-21 11:34:00,9.7,276,Completed,
T2991,D247,R4436,Bangalore,Whitefield,Koramangala,2023-10-24 16:15:00,2023-10-24 16:18:00,2023-10-24 16:43:00,6.5,158,Completed,
T2992,D233,R4628,Delhi,Saket,Vasant Kunj,2023-10-15 09:31:00,2023-10-15 09:44:00,2023-10-15 10:44:00,22.6,480,Completed,
T2993,D220,R4417,Mumbai,Bandra,Juhu,2023-10-30 13:23:00,2023-10-30 13:35:00,2023-10-30 13:53:00,6.0,196,Completed,
T2994,D217,R3190,Delhi,Rohini,Connaught Place,2023-10-18 20:26:00,2023-10-18 20:29:00,2023-10-18 21:32:00,21.6,455,Completed,
T2995,D160,R1717,Mumbai,Juhu,Bandra,2023-10-22 17:56:00,2023-10-22 18:09:00,2023-10-22 18:54:00,14.4,271,Completed,
T2996,D224,R4548,Bangalore,Indiranagar,Whitefield,2023-10-29 17:36:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2997,D158,R2046,Mumbai,Powai,Andheri,2023-10-27 11:31:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2998,D266,R3938,Bangalore,Indiranagar,Koramangala,2023-10-28 22:05:00,2023-10-28 22:07:00,2023-10-28 22:34:00,9.1,193,Completed,
T2999,D331,R4758,Delhi,Vasant Kunj,Connaught Place,2023-10-06 14:13:00,2023-10-06 14:21:00,2023-10-06 14:27:00,2.1,82,Completed,
T3000,D124,R3327,Bangalore,HSR Layout,Whitefield,2023-10-05 05:24:00,,2023-10-05 05:59:00,7.5,5000.0,Completed,
T3001,D217,R4014,Delhi,Connaught Place,Saket,2023-10-15 00:28:00,,,0.0,0.0,Cancelled,Rider Cancelled
T3002,D185,R2344,Delhi,Saket,Vasant Kunj,2023-10-12 01:50:00,,,0.0,0.0,Cancelled,Rider Cancelled
T3003,D239,R4147,Bangalore,Koramangala,Indiranagar,2023-10-19 04:41:00,2023-10-19 04:51:00,2023-10-19 05:33:00,16.1,387,Completed,
T3004,D347,R3942,Bangalore,Whitefield,Jayanagar,2023-10-03 08:11:00,2023-10-03 08:21:00,2023-10-03 09:23:00,20.6,537,Completed,
T3005,D254,R2255,Bangalore,Whitefield,Koramangala,2023-10-04 22:11:00,2023-10-04 22:18:00,2023-10-04 22:31:00,4.9,143,Completed,
T3006,D249,R3488,Delhi,Rohini,Connaught Place,2023-10-16 20:27:00,2023-10-16 20:39:00,2023-10-16 21:44:00,17.8,355,Completed,
T3007,D239,R2812,Bangalore,Whitefield,Koramangala,2023-10-09 13:20:00,2023-10-09 13:33:00,2023-10-09 14:38:00,21.1,368,Completed,
T3008,D110,R4432,Mumbai,Andheri,Powai,2023-10-16 12:11:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3009,D223,R3564,Bangalore,Whitefield,Jayanagar,2023-10-11 03:57:00,2023-10-11 04:00:00,2023-10-11 04:08:00,3.0,105,Completed,
T3010,D202,R3984,Delhi,Vasant Kunj,Connaught Place,2023-10-22 05:35:00,2023-10-22 05:49:00,2023-10-22 07:00:00,23.4,570,Completed,
T3011,D213,R4590,Bangalore,Koramangala,Whitefield,2023-10-20 04:51:00,2023-10-20 05:00:00,2023-10-20 05:26:00,7.6,181,Completed,
T3012,D328,R2858,Mumbai,Andheri,Powai,2023-10-18 15:17:00,2023-10-18 15:22:00,2023-10-18 16:42:00,23.2,569,Completed,
T3013,D335,R3239,Delhi,Vasant Kunj,Dwarka,2023-10-24 17:42:00,2023-10-24 17:44:00,2023-10-24 18:00:00,4.2,128,Completed,
T3014,D305,R1099,Bangalore,Whitefield,Koramangala,2023-10-06 04:25:00,2023-10-06 04:33:00,2023-10-06 05:48:00,19.0,373,Completed,
T3015,D319,R3507,Bangalore,Koramangala,Whitefield,2023-10-13 14:32:00,2023-10-13 14:41:00,2023-10-13 14:54:00,3.7,114,Completed,
T3016,D177,R2689,Bangalore,HSR Layout,Indiranagar,2023-10-25 13:45:00,2023-10-25 13:50:00,2023-10-25 15:15:00,24.5,459,Completed,
T3017,D234,R2821,Mumbai,Colaba,Powai,2023-10-06 05:27:00,2023-10-06 05:32:00,2023-10-06 05:40:00,2.8,116,Completed,
T3018,D240,R2965,Bangalore,Indiranagar,Whitefield,2023-10-16 23:34:00,2023-10-16 23:49:00,2023-10-17 00:11:00,8.5,255,Completed,
T3019,D223,R1711,Bangalore,Koramangala,Indiranagar,2023-10-30 10:43:00,2023-10-30 10:49:00,2023-10-30 12:08:00,21.2,430,Completed,
T3020,D242,R4730,Delhi,Connaught Place,Saket,2023-10-21 01:36:00,2023-10-21 01:46:00,2023-10-21 02:33:00,13.0,285,Completed,
T3021,D325,R3193,Bangalore,Koramangala,Whitefield,2023-10-11 07:50:00,2023-10-11 07:56:00,2023-10-11 09:02:00,23.7,630,Completed,
T3022,D325,R4724,Bangalore,Indiranagar,Koramangala,2023-10-21 14:11:00,2023-10-21 14:18:00,2023-10-21 14:55:00,11.1,241,Completed,
T3023,D330,R1052,Delhi,Dwarka,Connaught Place,2023-10-18 03:17:00,2023-10-18 03:23:00,2023-10-18 04:18:00,16.2,305,Completed,
T3024,D315,R3154,Mumbai,Juhu,Powai,2023-10-26 21:46:00,2023-10-26 21:56:00,2023-10-26 22:22:00,7.8,203,Completed,
T3025,D159,R2846,Delhi,Dwarka,Connaught Place,2023-10-30 01:47:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3026,D290,R4526,Mumbai,Bandra,Juhu,2023-10-28 19:18:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3027,D222,R2717,Bangalore,Whitefield,Koramangala,2023-10-22 15:17:00,2023-10-22 15:31:00,2023-10-22 16:09:00,11.4,288,Completed,
T3028,D294,R2507,Delhi,Vasant Kunj,Dwarka,2023-10-17 00:25:00,2023-10-17 00:39:00,2023-10-17 00:44:00,2.3,86,Completed,
T3029,D203,R3834,Mumbai,Colaba,Juhu,2023-10-15 22:08:00,2023-10-15 22:13:00,2023-10-15 23:02:00,19.6,483,Completed,
T3030,D331,R1237,Delhi,Rohini,Dwarka,2023-10-08 08:45:00,2023-10-08 08:57:00,2023-10-08 10:02:00,24.1,429,Completed,
T3031,D108,R2427,Delhi,Saket,Vasant Kunj,2023-10-25 23:16:00,2023-10-25 23:22:00,2023-10-26 00:01:00,13.5,327,Completed,
T3032,D134,R2726,Mumbai,Juhu,Bandra,2023-10-28 14:14:00,2023-10-28 14:18:00,2023-10-28 15:39:00,24.3,630,Completed,
T3033,D156,R2982,Delhi,Saket,Connaught Place,2023-10-10 07:03:00,2023-10-10 07:16:00,2023-10-10 08:46:00,23.6,438,Completed,
T3034,D286,R4862,Mumbai,Colaba,Andheri,2023-10-18 10:19:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3035,D122,R1444,Mumbai,Juhu,Bandra,2023-10-14 15:01:00,2023-10-14 15:04:00,2023-10-14 16:13:00,24.1,631,Completed,
T3036,D112,R2722,Delhi,Connaught Place,Saket,2023-10-26 04:21:00,2023-10-26 04:34:00,2023-10-26 05:26:00,16.0,416,Completed,
T3037,D227,R4775,Mumbai,Juhu,Colaba,2023-10-07 00:38:00,2023-10-07 00:47:00,2023-10-07 01:19:00,10.1,272,Completed,
T3038,D325,R1793,Bangalore,Whitefield,Indiranagar,2023-10-17 11:47:00,2023-10-17 11:55:00,2023-10-17 13:11:00,23.2,532,Completed,
T3039,D233,R2779,Delhi,Connaught Place,Dwarka,2023-10-16 20:42:00,2023-10-16 20:46:00,2023-10-16 21:36:00,16.4,386,Completed,
T3040,D106,R2849,Mumbai,Juhu,Powai,2023-10-22 19:02:00,2023-10-22 19:14:00,2023-10-22 19:51:00,14.5,339,Completed,
T3041,D272,R3285,Mumbai,Juhu,Powai,2023-10-07 11:21:00,2023-10-07 11:25:00,2023-10-07 12:47:00,21.8,550,Completed,
T3042,D221,R2473,Bangalore,Whitefield,Jayanagar,2023-10-07 04:10:00,2023-10-07 04:19:00,2023-10-07 04:50:00,11.6,303,Completed,
T3043,D183,R4286,Mumbai,Juhu,Bandra,2023-10-12 19:09:00,2023-10-12 19:23:00,2023-10-12 19:45:00,6.2,192,Completed,
T3044,D316,R2015,Bangalore,Jayanagar,Koramangala,2023-10-24 16:31:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3045,D320,R4117,Bangalore,Jayanagar,Koramangala,2023-10-18 18:18:00,2023-10-18 18:33:00,2023-10-18 18:42:00,2.5,96,Completed,
T3046,D235,R4872,Bangalore,Jayanagar,HSR Layout,2023-10-10 13:08:00,2023-10-10 13:10:00,2023-10-10 13:43:00,9.1,193,Completed,
T3047,D326,R3899,Delhi,Vasant Kunj,Connaught Place,2023-10-01 17:09:00,2023-10-01 17:14:00,2023-10-01 17:28:00,4.5,125,Completed,
T3048,D243,R4171,Bangalore,Koramangala,Whitefield,2023-10-12 01:29:00,2023-10-12 01:43:00,2023-10-12 02:38:00,14.4,377,Completed,
T3049,D317,R1703,Bangalore,Indiranagar,HSR Layout,2023-10-10 10:07:00,2023-10-10 10:15:00,2023-10-10 11:39:00,21.3,400,Completed,
T3050,D286,R2117,Mumbai,Powai,Juhu,2023-10-07 15:42:00,2023-10-07 15:49:00,2023-10-07 16:54:00,24.6,493,Completed,
T3051,D348,R2675,Bangalore,HSR Layout,Whitefield,2023-10-19 19:01:00,2023-10-19 19:08:00,2023-10-19 20:06:00,22.7,455,Completed,
T3052,D235,R3242,Bangalore,Whitefield,Jayanagar,2023-10-13 03:08:00,2023-10-13 03:18:00,2023-10-13 03:50:00,10.2,266,Completed,
T3053,D195,R2972,Bangalore,HSR Layout,Koramangala,2023-10-14 00:10:00,2023-10-14 00:14:00,2023-10-14 00:28:00,4.4,116,Completed,
T3054,D293,R3718,Bangalore,Jayanagar,HSR Layout,2023-10-02 20:11:00,2023-10-02 20:16:00,2023-10-02 20:34:00,6.6,172,Completed,
T3055,D133,R4263,Delhi,Saket,Connaught Place,2023-10-02 19:55:00,2023-10-02 20:06:00,2023-10-02 20:46:00,13.5,281,Completed,
T3056,D219,R2653,Bangalore,Koramangala,Jayanagar,2023-10-26 18:09:00,2023-10-26 18:16:00,2023-10-26 19:53:00,25.0,464,Completed,
T3057,D160,R3443,Mumbai,Colaba,Andheri,2023-10-20 03:34:00,2023-10-20 03:39:00,2023-10-20 04:14:00,12.9,321,Completed,
T3058,D350,R2052,Delhi,Saket,Rohini,2023-10-09 02:57:00,2023-10-09 03:10:00,2023-10-09 04:12:00,20.3,533,Completed,
T3059,D295,R1371,Bangalore,Indiranagar,Koramangala,2023-10-05 17:31:00,2023-10-05 17:46:00,2023-10-05 18:26:00,14.0,279,Completed,
T3060,D308,R1725,Mumbai,Colaba,Juhu,2023-10-22 12:42:00,2023-10-22 12:47:00,2023-10-22 13:43:00,19.1,345,Completed,
T3061,D311,R1070,Mumbai,Bandra,Andheri,2023-10-24 22:06:00,2023-10-24 22:10:00,2023-10-24 23:26:00,24.8,468,Completed,
T3062,D232,R4167,Bangalore,Whitefield,Jayanagar,2023-10-01 13:48:00,2023-10-01 14:01:00,2023-10-01 14:21:00,6.2,182,Completed,
T3063,D275,R2079,Delhi,Rohini,Connaught Place,2023-10-23 16:22:00,2023-10-23 16:30:00,2023-10-23 17:35:00,16.7,416,Completed,
T3064,D337,R2599,Mumbai,Bandra,Juhu,2023-10-11 19:27:00,2023-10-11 19:35:00,2023-10-11 20:44:00,18.6,450,Completed,
T3065,D170,R1179,Bangalore,Indiranagar,Jayanagar,2023-10-27 09:16:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3066,D154,R4131,Mumbai,Powai,Bandra,2023-10-01 14:50:00,2023-10-01 14:52:00,2023-10-01 15:11:00,7.5,218,Completed,
T3067,D282,R4966,Mumbai,Andheri,Juhu,2023-10-11 20:26:00,2023-10-11 20:39:00,2023-10-11 21:36:00,20.8,487,Completed,
T3068,D247,R4296,Bangalore,Whitefield,Koramangala,2023-10-11 00:16:00,2023-10-11 00:27:00,2023-10-11 00:46:00,5.8,142,Completed,
T3069,D280,R1871,Delhi,Rohini,Connaught Place,2023-10-21 23:31:00,2023-10-21 23:45:00,2023-10-22 00:55:00,19.9,529,Completed,
T3070,D244,R2151,Mumbai,Powai,Bandra,2023-10-02 13:02:00,2023-10-02 13:17:00,2023-10-02 13:37:00,6.8,190,Completed,
T3071,D224,R1756,Bangalore,Koramangala,HSR Layout,2023-10-22 21:37:00,2023-10-22 21:46:00,2023-10-22 22:39:00,20.1,470,Completed,
T3072,D271,R3069,Bangalore,Koramangala,Indiranagar,2023-10-19 20:47:00,2023-10-19 20:56:00,2023-10-19 21:45:00,18.7,442,Completed,
T3073,D276,R4273,Bangalore,Whitefield,Koramangala,2023-10-30 12:15:00,2023-10-30 12:25:00,2023-10-30 13:45:00,23.4,607,Completed,
T3074,D135,R2871,Mumbai,Andheri,Colaba,2023-10-10 07:05:00,2023-10-10 07:19:00,2023-10-10 07:43:00,6.8,218,Completed,
T3075,D124,R2131,Bangalore,Koramangala,Indiranagar,2023-10-17 21:06:00,2023-10-17 21:11:00,2023-10-17 22:24:00,24.4,656,Completed,
T3076,D212,R3860,Bangalore,Indiranagar,Whitefield,2023-10-01 02:25:00,2023-10-01 02:38:00,2023-10-01 03:11:00,12.3,331,Completed,
T3077,D194,R3727,Mumbai,Andheri,Juhu,2023-10-29 18:49:00,2023-10-29 18:57:00,2023-10-29 20:01:00,23.4,570,Completed,
T3078,D330,R4509,Delhi,Rohini,Saket,2023-10-02 04:51:00,2023-10-02 05:00:00,2023-10-02 05:57:00,20.2,513,Completed,
T3079,D192,R1792,Bangalore,Whitefield,Indiranagar,2023-10-23 01:59:00,2023-10-23 02:08:00,2023-10-23 02:46:00,12.0,285,Completed,
T3080,D159,R1060,Delhi,Dwarka,Vasant Kunj,2023-10-14 12:42:00,2023-10-14 12:56:00,2023-10-14 13:06:00,3.3,104,Completed,
T3081,D177,R4186,Bangalore,Whitefield,Koramangala,2023-10-02 21:13:00,2023-10-02 21:23:00,2023-10-02 22:02:00,11.6,230,Completed,
T3082,D294,R1625,Delhi,Saket,Connaught Place,2023-10-24 21:49:00,2023-10-24 22:00:00,2023-10-24 22:38:00,14.6,397,Completed,
T3083,D268,R1423,Delhi,Rohini,Vasant Kunj,2023-10-17 23:47:00,2023-10-17 23:49:00,2023-10-18 00:00:00,4.4,155,Completed,
T3084,D212,R3571,Bangalore,Indiranagar,Koramangala,2023-10-28 20:53:00,2023-10-28 21:03:00,2023-10-28 21:57:00,19.4,475,Completed,
T3085,D294,R1534,Delhi,Vasant Kunj,Connaught Place,2023-10-15 08:03:00,2023-10-15 08:05:00,2023-10-15 08:22:00,5.1,131,Completed,
T3086,D318,R3202,Bangalore,Whitefield,HSR Layout,2023-10-14 15:34:00,2023-10-14 15:48:00,2023-10-14 16:03:00,3.9,120,Completed,
T3087,D220,R4852,Mumbai,Bandra,Juhu,2023-10-07 22:26:00,2023-10-07 22:37:00,2023-10-07 23:27:00,19.2,387,Completed,
T3088,D163,R2660,Mumbai,Juhu,Colaba,2023-10-06 20:16:00,2023-10-06 20:22:00,2023-10-06 21:31:00,23.1,519,Completed,
T3089,D287,R1971,Mumbai,Powai,Andheri,2023-10-21 00:19:00,2023-10-21 00:29:00,2023-10-21 00:42:00,4.7,138,Completed,
T3090,D104,R1852,Delhi,Saket,Connaught Place,2023-10-09 05:08:00,2023-10-09 05:10:00,2023-10-09 06:24:00,22.7,426,Completed,
T3091,D262,R3705,Bangalore,Indiranagar,HSR Layout,2023-10-17 17:31:00,2023-10-17 17:36:00,2023-10-17 18:22:00,11.8,284,Completed,
T3092,D235,R4415,Bangalore,Whitefield,Indiranagar,2023-10-23 15:17:00,2023-10-23 15:31:00,2023-10-23 16:15:00,15.6,350,Completed,
T3093,D260,R2057,Bangalore,HSR Layout,Indiranagar,2023-10-09 21:26:00,2023-10-09 21:29:00,2023-10-09 22:04:00,9.4,231,Completed,
T3094,D256,R3506,Delhi,Rohini,Vasant Kunj,2023-10-12 05:49:00,2023-10-12 06:01:00,2023-10-12 06:08:00,2.1,97,Completed,
T3095,D317,R3016,Bangalore,HSR Layout,Koramangala,2023-10-22 04:02:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3096,D205,R1805,Delhi,Rohini,Saket,2023-10-03 01:25:00,2023-10-03 01:33:00,2023-10-03 01:53:00,5.4,172,Completed,
T3097,D136,R1649,Delhi,Dwarka,Vasant Kunj,2023-10-28 06:01:00,,,0.0,0.0,Cancelled,Driver Not Found
T3098,D129,R3372,Bangalore,Indiranagar,HSR Layout,2023-10-30 20:54:00,2023-10-30 21:02:00,2023-10-30 22:06:00,16.9,325,Completed,
T3099,D348,R2820,Bangalore,Indiranagar,Koramangala,2023-10-28 08:29:00,2023-10-28 08:40:00,2023-10-28 09:02:00,8.0,231,Completed,
T3100,D280,R3250,Delhi,Dwarka,Connaught Place,2023-10-24 04:48:00,2023-10-24 05:03:00,2023-10-24 05:36:00,10.4,298,Completed,
T3101,D178,R1481,Bangalore,Koramangala,HSR Layout,2023-10-01 07:13:00,2023-10-01 07:22:00,2023-10-01 07:37:00,3.9,121,Completed,
T3102,D130,R4554,Bangalore,Whitefield,Jayanagar,2023-10-05 11:26:00,2023-10-05 11:28:00,2023-10-05 12:27:00,14.9,416,Completed,
T3103,D306,R3640,Mumbai,Colaba,Andheri,2023-10-12 23:36:00,2023-10-12 23:41:00,2023-10-13 00:33:00,15.2,323,Completed,
T3104,D272,R4049,Mumbai,Colaba,Bandra,2023-10-30 16:11:00,2023-10-30 16:14:00,2023-10-30 17:02:00,18.2,425,Completed,
T3105,D279,R2846,Mumbai,Andheri,Bandra,2023-10-22 06:50:00,2023-10-22 07:01:00,2023-10-22 08:28:00,23.3,491,Completed,
T3106,D243,R4515,Bangalore,Jayanagar,Koramangala,2023-10-04 10:59:00,2023-10-04 11:08:00,2023-10-04 12:31:00,24.2,647,Completed,
T3107,D184,R1290,Bangalore,Koramangala,Whitefield,2023-10-29 18:10:00,2023-10-29 18:24:00,2023-10-29 18:46:00,6.4,206,Completed,
T3108,D151,R4508,Delhi,Saket,Connaught Place,2023-10-13 19:56:00,2023-10-13 20:06:00,2023-10-13 21:03:00,16.0,327,Completed,
T3109,D311,R2023,Mumbai,Andheri,Colaba,2023-10-17 07:05:00,2023-10-17 07:19:00,2023-10-17 08:20:00,21.2,443,Completed,
T3110,D339,R4229,Bangalore,Indiranagar,Jayanagar,2023-10-07 08:27:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3111,D102,R1808,Delhi,Saket,Vasant Kunj,2023-10-03 06:16:00,2023-10-03 06:26:00,2023-10-03 06:45:00,6.4,200,Completed,
T3112,D209,R1838,Bangalore,Indiranagar,Jayanagar,2023-10-06 02:53:00,2023-10-06 03:08:00,2023-10-06 03:44:00,11.0,285,Completed,
T3113,D154,R1494,Mumbai,Andheri,Juhu,2023-10-17 21:37:00,2023-10-17 21:39:00,2023-10-17 22:30:00,20.6,372,Completed,
T3114,D165,R1892,Delhi,Rohini,Saket,2023-10-22 15:43:00,2023-10-22 15:51:00,2023-10-22 17:08:00,23.7,471,Completed,
T3115,D193,R3971,Mumbai,Juhu,Bandra,2023-10-22 12:02:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3116,D227,R2404,Mumbai,Juhu,Bandra,2023-10-03 09:14:00,2023-10-03 09:23:00,2023-10-03 10:35:00,21.8,455,Completed,
T3117,D116,R3172,Mumbai,Andheri,Juhu,2023-10-27 19:24:00,2023-10-27 19:33:00,2023-10-27 20:14:00,14.0,350,Completed,
T3118,D161,R4938,Bangalore,HSR Layout,Indiranagar,2023-10-10 09:14:00,2023-10-10 09:29:00,2023-10-10 09:57:00,11.0,220,Completed,
T3119,D133,R4477,Delhi,Vasant Kunj,Saket,2023-10-14 21:20:00,2023-10-14 21:31:00,2023-10-14 22:26:00,20.5,377,Completed,
T3120,D290,R3622,Mumbai,Juhu,Bandra,2023-10-10 11:39:00,2023-10-10 11:42:00,2023-10-10 11:58:00,5.2,162,Completed,
T3121,D107,R4059,Bangalore,Koramangala,Indiranagar,2023-10-08 00:25:00,2023-10-08 00:30:00,2023-10-08 01:14:00,16.5,336,Completed,
T3122,D112,R1544,Delhi,Saket,Rohini,2023-10-06 11:49:00,2023-10-06 12:00:00,2023-10-06 12:25:00,10.1,299,Completed,
T3123,D227,R4154,Mumbai,Bandra,Andheri,2023-10-10 01:33:00,2023-10-10 01:44:00,2023-10-10 02:30:00,13.0,297,Completed,
T3124,D126,R3324,Delhi,Connaught Place,Saket,2023-10-30 23:59:00,2023-10-31 00:08:00,2023-10-31 01:16:00,17.3,482,Completed,
T3125,D283,R1223,Mumbai,Andheri,Colaba,2023-10-08 22:02:00,2023-10-08 22:14:00,2023-10-08 22:24:00,3.9,123,Completed,
T3126,D198,R4273,Delhi,Rohini,Vasant Kunj,2023-10-03 10:30:00,2023-10-03 10:34:00,2023-10-03 11:12:00,14.9,386,Completed,
T3127,D164,R4950,Bangalore,Whitefield,Indiranagar,2023-10-16 23:19:00,2023-10-16 23:26:00,2023-10-17 00:17:00,13.8,365,Completed,
T3128,D176,R1731,Bangalore,Jayanagar,Whitefield,2023-10-28 19:56:00,2023-10-28 20:03:00,2023-10-28 21:13:00,21.1,430,Completed,
T3129,D177,R3421,Bangalore,Indiranagar,HSR Layout,2023-10-05 03:48:00,2023-10-05 04:02:00,2023-10-05 04:18:00,5.3,159,Completed,
T3130,D242,R4062,Delhi,Dwarka,Rohini,2023-10-13 11:57:00,2023-10-13 11:59:00,2023-10-13 12:06:00,2.4,101,Completed,
T3131,D284,R4517,Mumbai,Andheri,Juhu,2023-10-07 05:22:00,2023-10-07 05:32:00,2023-10-07 06:38:00,18.2,442,Completed,
T3132,D259,R1964,Delhi,Vasant Kunj,Saket,2023-10-15 22:47:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3133,D203,R4730,Mumbai,Juhu,Colaba,2023-10-07 18:00:00,,,0.0,0.0,Cancelled,Payment Issue
T3134,D254,R2524,Bangalore,Indiranagar,HSR Layout,2023-10-20 02:31:00,2023-10-20 02:41:00,2023-10-20 03:14:00,12.4,286,Completed,
T3135,D308,R4332,Mumbai,Andheri,Juhu,2023-10-19 01:11:00,,,0.0,0.0,Cancelled,Driver Cancelled
T3136,D128,R4314,Delhi,Saket,Dwarka,2023-10-18 15:02:00,2023-10-18 15:14:00,2023-10-18 15:30:00,4.3,125,Completed,
T3137,D236,R1929,Delhi,Rohini,Vasant Kunj,2023-10-13 21:11:00,2023-10-13 21:17:00,2023-10-13 22:07:00,18.7,361,Completed,
